t,x,y,vx,vy
121.99999999999734,18367.144636313522,2862.1353126236327,188.20347568151172,-61.70513273773254
122.09999999999734,18385.96147760287,2860.504864602593,188.253130552813,-61.677825764218795
122.19999999999733,18404.77134597087,2858.225237952571,187.99096764868432,-61.39669080116454
122.29999999999733,18423.57424674671,2848.1884160624336,187.959535062923,-61.62473525165132
122.39999999999732,18442.370185252817,2841.322097745578,187.985859310217,-61.485960889415956
122.49999999999731,18461.159166804875,2833.007102683385,187.8611225148757,-61.349644543505754
122.59999999999731,18479.941196711832,2828.287686405685,187.86384250374599,-61.36813397586612
122.6999999999973,18498.716280275934,2822.835193598096,187.7119972154354,-61.22837290290269
122.7999999999973,18517.484422792735,2813.2143758466,187.63748711960164,-61.27752038867975
122.89999999999729,18536.245629551115,2814.940632075785,187.61740965638515,-61.36646331526645
122.99999999999729,18554.999905833298,2803.946692445911,187.57408842909746,-61.31601487174833
123.09999999999728,18573.747256914867,2799.235464554516,187.60567382366784,-61.30929193479877
123.19999999999727,18592.487688064783,2789.556603976567,187.393893618464,-61.188705082897634
123.29999999999727,18611.221204545407,2787.89737463769,187.31806202217786,-61.346188926680064
123.39999999999726,18629.94781161251,2783.2709117159584,187.27439283992513,-61.309886329893644
123.49999999999726,18648.66751451529,2772.098985889897,187.2743698667398,-61.238769816276694
123.59999999999725,18667.380318496398,2766.060375725952,187.23804198306567,-61.29371228838347
123.69999999999725,18686.086228791944,2758.4845402468986,186.99463898789162,-61.09869220109394
123.79999999999724,18704.78525063152,2753.3305745588946,186.78531855708712,-60.98216685177201
123.89999999999723,18723.47738923821,2747.401935222224,186.76368184657457,-61.16260858189667
123.99999999999723,18742.162649828617,2743.105680377085,186.87976382661765,-61.11430857426931
124.09999999999722,18760.841037612867,2735.443988121741,186.75406976010825,-60.957696798878345
124.19999999999722,18779.512557794635,2727.412063352186,186.8739397262716,-60.89230251594543
124.29999999999721,18798.177215571155,2720.171916730224,186.66462855439917,-61.0533609467829
124.3999999999972,18816.83501613324,2718.3453621503572,186.5936020200324,-61.004616103296236
124.4999999999972,18835.48596466529,2711.1778003702516,186.52948812598925,-60.86932943059725
124.5999999999972,18854.130066345326,2705.2402394653222,186.3910106027183,-60.93041325843515
124.69999999999719,18872.76732634498,2698.862157945066,186.43277496741442,-60.90258799169507
124.79999999999718,18891.39774982953,2695.529635962906,186.28642771741508,-60.991548124049864
124.89999999999718,18910.02134195791,2686.5997892289693,186.22229673511777,-60.94964191938536
124.99999999999717,18928.638107882718,2683.109615226714,185.97576858452723,-60.81688965278805
125.09999999999717,18947.248052750245,2674.533590911533,186.0767012037017,-60.88207678496897
125.19999999999716,18965.85118170048,2669.931304139248,186.0661515843229,-60.82549701066993
125.29999999999715,18984.447499867125,2659.765749009396,185.8794371227402,-60.66053331700018
125.39999999999715,19003.03701237762,2659.225843845308,185.83023252966498,-60.710773390088704
125.49999999999714,19021.61972435314,2652.612889825987,185.7376999471735,-60.80626023354089
125.59999999999714,19040.195640908627,2645.018059610894,185.96330525677723,-60.72123213242231
125.69999999999713,19058.7647671528,2638.2249960871095,185.63771688809032,-60.764031085350354
125.79999999999713,19077.327108188158,2638.2716859110515,185.46059500545064,-60.72498872281367
125.89999999999712,19095.88266911101,2623.9097529003884,185.42609172968722,-60.57648318440809
125.99999999999712,19114.43145501149,2623.9480438237883,185.5729607322685,-60.7151455547572
126.09999999999711,19132.97347097355,2612.5534811248876,185.44107840919582,-60.54420996237497
126.1999999999971,19151.508722074996,2609.2232618977746,185.51738147341425,-60.49513791953288
126.2999999999971,19170.037213387495,2601.5873578611468,185.2567776039213,-60.50017447033305
126.39999999999709,19188.558949976592,2596.499839270047,185.30942801748353,-60.31302319477725
126.49999999999709,19207.073936901714,2590.5237540824455,185.18245949719963,-60.47520527284843
126.59999999999708,19225.58217921619,2584.940675083677,185.23007588908092,-60.451070545370904
126.69999999999708,19244.08368196727,2575.8354591034117,185.07757450032162,-60.62609841388013
126.79999999999707,19262.57845019613,2571.640011961633,184.83830807661658,-60.57811748849632
126.89999999999706,19281.066488937897,2567.2177442304583,184.97809857358416,-60.486355229668746
126.99999999999706,19299.54780322164,2561.0985642729056,184.7479583458065,-60.36936632451716
127.09999999999705,19318.022398070418,2553.8148919449145,184.74734165887057,-60.3957124850137
127.19999999999705,19336.490278501253,2546.939433081899,184.63977574572297,-60.47206595366217
127.29999999999704,19354.95144952518,2542.595474922075,184.5372301706119,-60.28467052529381
127.39999999999704,19373.405916147236,2537.9787550296933,184.45506698188797,-60.40240713170519
127.49999999999703,19391.853683366484,2531.412172699696,184.36899214317674,-60.22347523055083
127.59999999999702,19410.294756176023,2521.877689926736,184.46202170512964,-60.31199216759468
127.69999999999702,19428.729139563,2516.46931899299,184.33275266645535,-60.321910815704214
127.79999999999701,19447.15683850863,2512.1355905588284,184.10549008648965,-60.2620320468552
127.89999999999701,19465.577857988188,2508.9455717724095,184.2019612374603,-60.27031747954589
127.999999999997,19483.992202971054,2499.1586163324196,183.99853849776687,-60.24472681734827
128.099999999997,19502.3998784207,2489.4403861869137,183.954642739952,-60.39903706705516
128.199999999997,19520.800889294707,2486.5016495586738,183.95117119232074,-60.1380841724373
128.299999999997,19539.195240544792,2478.90672176784,183.7770954004978,-60.15745532123968
128.399999999997,19557.5829371168,2477.4636064143997,183.8411992764614,-60.11830243530891
128.499999999997,19575.96398395073,2469.2747949541813,183.8105224696824,-59.94056018486704
128.59999999999698,19594.338385980744,2463.252619794258,183.89912870775143,-60.08087094513802
128.69999999999698,19612.70614813518,2457.4371570120225,183.67307454920322,-60.083817039280085
128.79999999999697,19631.06727533656,2446.371261735789,183.63918748129296,-60.16799121621511
128.89999999999696,19649.42177250161,2446.7676953545365,183.51020777509478,-59.9151646700939
128.99999999999696,19667.76964454126,2437.1549938150697,183.47282882125913,-60.02318003444009
129.09999999999695,19686.110896360664,2436.154354895688,183.2031204186173,-59.905515614387895
129.19999999999695,19704.445532859216,2424.9572132145704,183.2237010509529,-59.91959779410166
129.29999999999694,19722.773558930556,2422.4501047018994,183.29882709613995,-59.934792693070435
129.39999999999694,19741.094979462578,2414.6761670704036,183.05520711526867,-60.08645407317
129.49999999999693,19759.409799337453,2416.0694641817945,183.34066015551602,-59.952999596397056
129.59999999999692,19777.71802343163,2407.5704245250927,182.96833833281437,-59.87072800197915
129.69999999999692,19796.01965661585,2396.7762359740364,182.99363102971677,-59.792164689714404
129.7999999999969,19814.31470375516,2390.8001090036787,182.86562570962326,-59.900593486156794
129.8999999999969,19832.60316970893,2386.352526400285,182.76369514788138,-59.99222169751954
129.9999999999969,19850.885059330853,2380.7682810470583,182.64617657062857,-59.771388114515325
130.0999999999969,19869.160377468957,2373.5221318141685,182.71964965671455,-59.71671858340833
130.1999999999969,19887.42912896563,2369.2709037843606,182.67562914024757,-59.7407755690983
130.29999999999688,19905.691318657613,2361.262980387793,182.59980276157526,-59.82141496068371
130.39999999999688,19923.946951376027,2357.4199750438597,182.54483523494022,-59.72850287808302
130.49999999999687,19942.196031946372,2347.9049100959364,182.3507196572463,-59.638983571659494
130.59999999999687,19960.43856518855,2342.781683676408,182.513988065181,-59.72285613714959
130.69999999999686,19978.674555916863,2338.587706807575,182.46986113985642,-59.68256122244895
130.79999999999686,19996.904008940033,2332.749047402708,182.23388324114305,-59.562565226307875
130.89999999999685,20015.126929061214,2327.0949053321665,182.22890501088298,-59.573426151490224
130.99999999999685,20033.34332107799,2317.083376000952,182.10057371913848,-59.56998210715036
131.09999999999684,20051.553189782408,2314.3012476791555,182.0861556264534,-59.427087073248025
131.19999999999683,20069.75653996096,2308.6172493455074,182.31320261018033,-59.51294250561126
131.29999999999683,20087.95337639462,2301.763743191431,182.1109870495904,-59.489147778271125
131.39999999999682,20106.143703858845,2296.282685914785,181.83772616475818,-59.56472463082756
131.49999999999682,20124.32752712358,2291.3712602258447,181.9074254837759,-59.411710559498594
131.5999999999968,20142.504850953275,2285.0343066216797,181.63460252512306,-59.26428597028136
131.6999999999968,20160.67568010689,2278.7392891255627,181.75732148393004,-59.386440790939666
131.7999999999968,20178.84001933792,2278.215358896784,181.56540629079413,-59.45876553184645
131.8999999999968,20196.997873394383,2268.251808490698,181.5247730059049,-59.485046264335914
131.9999999999968,20215.149247018842,2262.3081210037403,181.49917625074718,-59.292494329939785
132.09999999999678,20233.294144948428,2255.952390995085,181.39999640953263,-59.40055946460647
132.19999999999678,20251.432571914822,2250.0077877949257,181.64709043943918,-59.29605227543194
132.29999999999677,20269.564532644294,2244.62785018852,181.21392445490565,-59.2999613480439
132.39999999999677,20287.690031857688,2238.895302859114,181.31511588524185,-59.15834728489759
132.49999999999676,20305.809074270455,2227.124968617921,181.0647652470099,-59.210546561654546
132.59999999999675,20323.921664592643,2226.6226604109584,180.8553691197365,-59.084593746564046
132.69999999999675,20342.02780752892,2217.1170758529547,181.08547634329642,-59.172725517368164
132.79999999999674,20360.127507778583,2212.7223167806096,180.99433046636992,-59.09890348211355
132.89999999999674,20378.22077003556,2208.636464927038,180.8946674809462,-59.177022670403865
132.99999999999673,20396.30759898843,2202.609287211553,180.793002751688,-59.097340397819075
133.09999999999673,20414.38799932043,2191.151863547468,180.63340978853628,-59.14804710706479
